Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
JSH PRODUCTIONS                              ,412251,6.03343E+15,16315 N COUGAR LN STE A       ,                         ,NEWMAN LAKE             ,WA,SPOKANE,990259416,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170713,5099919660,0,0
JSM NISQUALLY                                ,416584,6.03358E+15,10333 LAKE CITY WAY           ,STE 201                  ,SEATTLE                 ,WA,KING,981257737,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170330,2067951518,0,0
JV RANCH                                     ,416125,6.03346E+15,90 CRAGGANMORE                ,                         ,GOLDENDALE              ,WA,KLICKITAT,986203404,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170405,5092506600,0,0
JVARD                                        ,412900,6.00498E+15,5901 OLD THORNTON HWY STE A   ,                         ,THORNTON                ,WA,WHITMAN,991769765,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161115,5094783007,0,0
K&M GROWERS                                  ,412249,6.03342E+15,116 B SOUTH STATE FRONTAGE RD ,                         ,TONASKET                ,WA,OKANOGAN,988559240,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161005,5094294007,0,0
KAI'DRO                                      ,413652,6.03511E+15,9630 75TH LN SE STE B         ,                         ,OLYMPIA                 ,WA,THURSTON,985136316,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170527,3606281400,0,0
KALI PRODUCTS                                ,416973,6.0339E+15,2800 E ISAACS AVE  STE C      ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993622262,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170315,5096297370,0,0
KALI WEST                                    ,416974,6.01554E+15,824 S 28TH ST                 ,STE A                    ,TACOMA                  ,WA,PIERCE,984098105,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,5096297370,0,0
KANEHCO                                      ,416787,6.03543E+15,6101 NE 127TH AVENUE STE 300  ,SUITE 300                ,VANCOUVER               ,WA,CLARK,986821912,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170322,3609071598,0,0
KATIE BAKED GOODS                            ,417196,6.03596E+15,6601 TIETON DR STE B          ,STE B                    ,YAKIMA                  ,WA,YAKIMA,989081798,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170207,8058861463,0,0
KATIE GARDENS                                ,412282,6.0335E+15,393 JOHNSON RD STE A          ,                         ,LYLE                    ,WA,KLICKITAT,986359527,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20150709,5093654231,0,0
KEEP IT GREEN PRODUCTIONS                    ,417276,6.03359E+15,10 AYERS RD BLDG 2            ,                         ,TWISP                   ,WA,OKANOGAN,988569736,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161230,5096791556,0,0
KELLY GROWER                                 ,417107,6.03356E+15,4873 GUIDE MERIDIAN RD        ,                         ,BELLINGHAM              ,WA,WHATCOM,982268082,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170316,3605106462,0,0
KELLY PRODUCTION AND PROCESSING              ,413143,6.0224E+15,606 W LONE PINE LN            ,                         ,DEER PARK               ,WA,SPOKANE,990069133,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161221,3605610650,0,0
KETTLE RIVER CANNABIS CO.                    ,417125,6.03361E+15,3426 CITATION RD NE STE 4     ,                         ,MOSES LAKE              ,WA,GRANT,988378320,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170215,5097790123,0,0
KETTLE RIVER CANNABIS COMPANY                ,412866,6.03361E+15,19 CASEYS RANCH RD            ,                         ,DANVILLE                ,WA,FERRY,991219707,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170206,5097790123,0,0
KETTLE RIVER CANNABIS COMPANY                ,416050,6.03361E+15,11814 NE DEBONAIR ST UNIT B   ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161117,5097790123,0,0
KHUSH KUSH                                   ,413145,6.0178E+15,4562 MERIDIAN ST #A           ,                         ,BELLINGHAM              ,WA,WHATCOM,982269191,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170321,3603063053,0,0
KIBBLE JUNCTION                              ,413335,6.03331E+15,73 PIT RD STE B               ,                         ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170322,8054054510,0,0
KIM SUE GRASS WORKS                          ,413073,6.03347E+15,112 ELLIE WAY UNIT 1          ,UNIT 1                   ,WASHOUGAL               ,WA,SKAMANIA,986710000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170619,5033290121,0,0
KING GREENTHUMB                              ,415992,6.03357E+15,3 ALTA VISTA WAY              ,                         ,ORONDO                  ,WA,DOUGLAS,98843,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131221,2064972337,0,0
KITTY'S CANNA CONNECTION                     ,417185,6.03466E+15,8305 SCHIRM RD NW             ,STE A & B                ,OLYMPIA                 ,WA,THURSTON,985029650,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170201,3608663808,0,0
KLARITIE                                     ,413115,6.02181E+15,1102 CANNON WAY SUITE A       ,                         ,COLVILLE                ,WA,STEVENS,991148701,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20150804,5096752043,0,0
KLARITIE FARMS                               ,419959,6.03485E+15,1967 HIGHWAY 395 S            ,                         ,CHEWELAH                ,WA,STEVENS,991099708,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170525,5096752043,0,0
KNIGHTS HEMPLAR                              ,412341,6.03457E+15,1225 5TH ST EXT               ,                         ,HOQUIAM                 ,WA,GRAYS HARBOR,985503405,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161228,3605502668,0,0
KNIVET ENTERPRISES                           ,413476,6.03356E+15,26121 CALVARY LANE            ,STE 500                  ,KINGSTON                ,WA,KITSAP,983460000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131217,2067557777,0,0
KOHL PROCESSING ENTERPRISES                  ,416772,6.03361E+15,234 OTTO STREET    STE R-3    ,STE R-3                  ,PORT TOWNSEND           ,WA,JEFFERSON,983689720,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170113,3605097460,0,0
KOKUA SERVICES                               ,412074,6.03311E+15,8401 HOGUM BAY LN NE          ,                         ,LACEY                   ,WA,THURSTON,985163125,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170608,8085469984,0,0
KOUCHLOCK PRODUCTIONS                        ,412047,6.03105E+15,1919 E FRANCIS AVE STE B      ,                         ,SPOKANE                 ,WA,SPOKANE,992082747,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20150209,5093272777,0,0
KOUCHLOCK PRODUCTIONS                        ,412630,6.03105E+15,805 E HOUSTON AVE STE B       ,                         ,SPOKANE                 ,WA,SPOKANE,992085502,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170502,5093272777,0,0
KOUCHLOCK PRODUCTIONS                        ,419150,6.03105E+15,18001 E EUCLID AVE            ,SUITE 1                  ,SPOKANE VALLEY          ,WA,SPOKANE,992161763,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160519,5093272777,0,0
KOUCHLOCK PRODUCTIONS                        ,423204,6.03105E+15,1405 W HALF MOON RD           ,                         ,COLBERT                 ,WA,SPOKANE,990050000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170502,5093272777,0,0
KOULEE KUSH                                  ,412870,6.03373E+15,"109 S 10TH ST, SUITE B        ",                         ,GARFIELD                ,WA,WHITMAN,991308756,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170217,5096350194,0,0
KUDU PHARMS                                  ,414197,6.04008E+15,17901 E EUCLID AVE            ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992160000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170616,0,0,0
KUSH COMFORT FARMS                           ,417735,6.03404E+15,213 N STONE ST                ,                         ,SPOKANE                 ,WA,SPOKANE,992023864,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170602,2064656257,0,0
KUSH FARMS                                   ,414287,6.03409E+15,337 PETERS ST                 ,                         ,RAYMOND                 ,WA,PACIFIC,985772908,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170516,3603560329,0,0
KUSH GARDEN                                  ,415761,6.03524E+15,41711 STATE RT 2              ,#2                       ,GOLD BAR                ,WA,SNOHOMISH,982510000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170724,2063812200,0,0
KUSH VALLEY                                  ,416606,6.03351E+15,5004 WEISHAAR RD E            ,                         ,ODESSA                  ,WA,LINCOLN,991596000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170720,5103336835,0,0
L-TOWN ENTERPRISES                           ,412573,6.03351E+15,2407 TALLEY WAY               ,                         ,KELSO                   ,WA,COWLITZ,986265514,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170503,2065794927,0,0
L.A.W.                                       ,417176,6.03434E+15,17440 MOON RD SW              ,STE A                    ,ROCHESTER               ,WA,THURSTON,985799617,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161005,3607916256,0,0
LA ENTERPRISES                               ,417019,6.03408E+15,5258 UPPER HEDGES RD STE A    ,STE A                    ,WENATCHEE               ,WA,CHELAN,988018931,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170502,2538610850,0,0
LADERA FARMS                                 ,417301,6.03359E+15,570 WEBB AVE S STE A          ,                         ,EAST WENATCHEE          ,WA,DOUGLAS,988029388,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161215,5096696462,0,0
LADY BUDS GARDEN CLUB                        ,412765,6.02182E+15,30 QUIET VALLEY RD UNIT A     ,                         ,CHELAN                  ,WA,OKANOGAN,988169710,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170113,5096822605,0,0
LADY EARTH BOTANICALS                        ,412552,6.03349E+15,144 MORGAN RD # A             ,                         ,TOUTLE                  ,WA,COWLITZ,986499734,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170711,3607515000,0,0
LADY EARTH BOTANICALS                        ,412553,6.03349E+15,2000 ROZA DR STE P-A          ,STE P-A                  ,ZILLAH                  ,WA,YAKIMA,989539361,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131126,3607515000,0,0
LADY EARTH BOTANICALS                        ,425210,6.03349E+15,2000 ROZA DR STE Q            ,                         ,ZILLAH                  ,WA,YAKIMA,989539361,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170711,3607515000,0,0
LADYHELM FARM                                ,412372,6.03348E+15,139 GREENACRES RD   UNIT 4    ,UNIT 4                   ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170426,2067557518,0,0
LAGRANJA FARMS                               ,412603,6.03346E+15,2987 S FORK COPPEI RD STE A   ,                         ,WAITSBURG               ,WA,WALLA WALLA,993617706,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161103,5093370110,0,0
LAKESIDE CANNABIS                            ,416966,6.03486E+15,40114 N JACKSON RD  STE A     ,STE A                    ,ELK                     ,WA,SPOKANE,990096008,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170328,5096387633,0,0
LANCE'S GARDEN                               ,412980,6.03267E+15,11670 STATE ROUTE 28 W STE B  ,                         ,QUINCY                  ,WA,GRANT,988489709,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170203,4258941111,0,0
LAND OF LIZARDS                              ,412096,6.03341E+15,485 STATE ROUTE 409           ,                         ,CATHLAMET               ,WA,WAHKIAKUM,986120000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170313,8084792546,0,0
LANDRACE                                     ,419395,6.03453E+15,5845 192N LN SW               ,STE 102                  ,ROCHESTER               ,WA,THURSTON,985790000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161129,2068839825,0,0
LANDSEYE LOGISTICS                           ,412044,6.02966E+15,47600 SE 153RD ST STE A       ,                         ,NORTH BEND              ,WA,KING,980458669,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160712,4256817941,0,0
LANDSEYE LOGISTICS                           ,414281,6.02966E+15,8040 DAY RD W BLDG 3 UNIT 2   ,                         ,BAINBRIDGE ISLAND       ,WA,KITSAP,981106206,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170727,2069536260,0,0
LANO                                         ,416409,6.03355E+15,12363 CLEAR CREEK RD NW STE B ,                         ,SILVERDALE              ,WA,KITSAP,983830000,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20161208,2063807345,0,0
LANO                                         ,424172,6.03355E+15,6101 MINDER RD NE STE C       ,                         ,POULSBO                 ,WA,KITSAP,983703348,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170719,2063807345,0,0
LAUGHING BUDDHA                              ,417042,6.0327E+15,13300 SE 30TH ST              ,STE 202                  ,BELLEVUE                ,WA,KING,980050000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170715,4252415783,0,0
LAUGHING GRASS MARIJUANA PRODUCTION AND PROCE,414145,6.03357E+15,420 E MILLWRIGHT RD           ,                         ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161219,3602290552,0,0
LAUGHING MAN FARMS                           ,417382,6.0349E+15,12113 SW CEMETARY RD          ,                         ,VASHON ISLAND           ,WA,KING,980700000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161212,2535763806,0,0
LEAPH                                        ,417010,6.03356E+15,1820 W VALLEY HWY N           ,STE B                    ,AUBURN                  ,WA,KING,980011645,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170719,4256239575,0,0
LEAVES OF GRASS                              ,416693,6.03354E+15,3902 10TH ST SE               ,                         ,EAST WENATCHEE          ,WA,DOUGLAS,988029305,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170522,2069207731,0,0
LEEF                                         ,413085,6.03332E+15,3210 PEACE PORTAL DR          ,                         ,BLAINE                  ,WA,WHATCOM,982308061,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170518,2066057717,0,0
LEETCOM LABORATORIES                         ,416172,6.03356E+15,225805 EAST WALTER PR SE STE A,                         ,KENNEWICK               ,WA,BENTON,993376832,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131224,5095515105,0,0
LEGAL BEVERAGES                              ,412373,6.0334E+15,909 CALIFORNIA WAY            ,                         ,LONGVIEW                ,WA,COWLITZ,986321658,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161015,3603349400,0,0
LEGAL GROW                                   ,412684,6.03348E+15,150 HIDDEN SPRINGS RD UNIT B  ,                         ,SHELTON                 ,WA,MASON,985845302,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131128,3608685071,0,0
LEGANJAFAIRY                                 ,415692,6.03348E+15,6021 E MANSFIELD AVE          ,SUITE 700                ,SPOKANE VALLEY          ,WA,SPOKANE,992120000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170714,4252413107,0,0
"LEGENDARY LABORATORIES, LLC                  ",413015,6.03548E+15,"6412 E OREGON_RD, SUITE B     ",                         ,ELK                     ,WA,SPOKANE,990099739,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170224,5098085223,0,0
"LEGENDARY LABORATORIES, LLC                  ",424500,6.03548E+15,2717 N MAYFAIR ST             ,                         ,SPOKANE                 ,WA,SPOKANE,992072073,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170224,5098085223,0,0
LESTER FARMS                                 ,416996,6.03353E+15,2870 OCEAN AVE BLDG 2         ,                         ,RAYMOND                 ,WA,PACIFIC,985774926,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161129,4254876331,0,0
LIBERTY REACH                                ,412115,6.03344E+15,17727 59TH AVE NE STE B       ,STE B                    ,ARLINGTON               ,WA,SNOHOMISH,982230000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170413,2066181192,0,0
LIBERTY STREET FARM                          ,412852,6.03351E+15,6698 STATE ROUTE 12           ,                         ,OAKVILLE                ,WA,GRAYS HARBOR,985689608,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131206,3234816805,0,0
LIFE GARDENS 1                               ,412792,6.03336E+15,16845 UPPER BADGER POCKET RD  ,                         ,ELLENSBURG              ,WA,KITTITAS,989260000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170602,5099683051,0,0
LIFE ROOTS                                   ,412586,6.03351E+15,2752 6TH AVE S                ,                         ,SEATTLE                 ,WA,KING,981342102,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170711,4259224206,0,0
LIFEGARDENS LLC / LIFEGARDENS 1              ,425022,6.03336E+15,8914 122ND AVE NE             ,                         ,KIRKLAND                ,WA,KING,980335827,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20170526,2067697024,0,0
LILAC CITY GARDENS                           ,415719,6.03579E+15,2002 S GARFIELD RD            ,                         ,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170404,5092446390,0,0
LILLY OF THE VALLEY GARDENS                  ,412516,6.03351E+15,34 YARNELL RD STE A           ,                         ,TONASKET                ,WA,OKANOGAN,988559303,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161021,5094860933,0,0
LIT FUSE NURSERY                             ,417513,6.03303E+15,9444 LUNDEEN RD SW STE A      ,                         ,ROCHESTER               ,WA,THURSTON,985799008,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170207,3602806189,0,0
LLIDNOC FARMS                                ,417388,6.03356E+15,26525 S RUPP RD               ,#3                       ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170301,5033146150,0,0
LLV GREEN                                    ,415723,6.03456E+15,28505 S CLODFELTER RD         ,                         ,KENNEWICK               ,WA,BENTON,993389327,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160628,5097278103,0,0
LLV GREEN                                    ,423357,6.03456E+15,7906 N CANYON VIEW DR NE      ,                         ,BENTON CITY             ,WA,BENTON,993205011,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161215,5097278103,0,0
LM DIGITAL                                   ,417214,6.0336E+15,1129 ST PAUL AVE              ,                         ,TACOMA                  ,WA,PIERCE,984212404,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170524,2532986568,0,0
LOADED SODA                                  ,417192,6.03279E+15,420 ALASKAN WAY               ,                         ,CHEHALIS                ,WA,LEWIS,985320000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170304,2539885020,0,0
LOCALS INDOOR GARDEN                         ,417200,6.0357E+15,421 W. HONEYSUCKLE LN         ,                         ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170515,2064095701,0,0
LOGIK                                        ,416420,6.03356E+15,13300 SE 30TH STREET #203     ,                         ,BELLEVUE                ,WA,KING,98005,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),        ,2067699948,0,0
LOPEZ AND ORR CO                             ,417295,6.03523E+15,1120 S FAIRCHILD ST  STE A    ,                         ,MEDICAL LAKE            ,WA,SPOKANE,990228778,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170703,5099444911,0,0
LOST LAKE GARDENS                            ,412978,6.01609E+15,1550 W GALLAGHER RD           ,                         ,SHELTON                 ,WA,MASON,985847103,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170327,3604908802,0,0
LOUIS W                                      ,415691,6.03349E+15,26725 E MOFFAT RD   STE A     ,                         ,NEWMAN LAKE             ,WA,SPOKANE,990259456,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170712,5099909815,0,0
LOVE FAMILY FARMS                            ,413116,6.02184E+15,3718 VINEYARD WAY # D         ,                         ,KETTLE FALLS            ,WA,STEVENS,991418852,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170706,5097326162,0,0
LTDN RESOURCES                               ,415793,6.03329E+15,3804 E FERRY AVE              ,                         ,SPOKANE                 ,WA,SPOKANE,992020000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161103,5098089727,0,0
LUANKA COLLECTIVE                            ,424373,6.03267E+15,74 PIT RD STE H               ,                         ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170330,2068537572,0,0
LUCHINI SUPERCRITICAL                        ,412600,6.03347E+15,4326 LYONS HILL RD   STE B    ,                         ,SPRINGDALE              ,WA,STEVENS,991739728,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161213,6178756637,0,0
LUCKY DEVIL FARMS                            ,414040,6.03314E+15,3303 S 35TH ST  STE B-6       ,STE B-6                  ,TACOMA                  ,WA,PIERCE,984094701,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170512,3609708932,0,0
LUCKY LOOU'S                                 ,415713,6.04068E+15,1501 CENTER ST                ,                         ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170720,2532121839,0,0
LUDLOW FARM                                  ,412890,6.03558E+15,130 WERNER RD                 ,STE A                    ,PORT LUDLOW             ,WA,JEFFERSON,983659751,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170622,3604372145,0,0
LUDLOW FARM                                  ,425146,6.03558E+15,300 NW 85TH ST                ,STE 300                  ,SEATTLE                 ,WA,KING,981173120,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170725,3604372145,0,0
M & R DISTRIBUTING                           ,412258,6.03345E+15,460 W ENTERPRISE RD BUILDING 1,                         ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170614,4254228479,0,0
"M-R WHOLESALE, LLC                           ",412634,6.02811E+15,202 N CRESTLINE ST #1         ,                         ,SPOKANE                 ,WA,SPOKANE,992020000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170720,5097103240,0,0
MAC GARDEN                                   ,414152,6.03358E+15,212 SE BANJO LN               ,                         ,SHELTON                 ,WA,MASON,985849204,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20160907,3609816395,0,0
MAC1                                         ,412629,6.03351E+15,2700 4TH AVE S                ,STE E-3                  ,SEATTLE                 ,WA,KING,981341942,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131123,4256775203,0,0
MADMATTSGREENERY                             ,416726,6.03358E+15,14249 W CLOQUALLUM RD         ,                         ,ELMA                    ,WA,MASON,985419659,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170321,3602801281,0,0
MAGIC TIME FARMS                             ,416706,6.03506E+15,126 NEWMAN CREEK RD           ,UNIT 2                   ,ELMA                    ,WA,GRAYS HARBOR,985419536,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170530,7142134262,0,0
MAGIC WEED                                   ,416413,6.03356E+15,2401 NW 61ST ST               ,                         ,VANCOUVER               ,WA,CLARK,986600000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131225,8607530888,0,0
MAGNUM BUDS                                  ,413102,6.0341E+15,19310 128TH AVE SE            ,STE A                    ,YELM                    ,WA,THURSTON,985979619,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170708,2532837276,0,0
MAGU CORP                                    ,412973,6.03349E+15,6884 BACON LN NE #A           ,                         ,MOSES LAKE              ,WA,GRANT,988378248,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170522,5096698166,0,0
MAHONEY GREENS                               ,417300,6.03359E+15,1123 ST PAUL AVE              ,                         ,TACOMA                  ,WA,PIERCE,984212404,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170215,2537323090,0,0
MAJEBACILON                                  ,412596,6.03349E+15,137 GREENACRES RD             ,                         ,RIVERSIDE               ,WA,OKANOGAN,988499647,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170607,5093019342,0,0
MAJICO                                       ,418372,6.03345E+15,17605 N TIMBERLANE CIR        ,UNIT #B                  ,MEAD                    ,WA,SPOKANE,990217810,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161012,5092386175,0,0
MAMA J'S                                     ,412233,6.03332E+15,1445 INDUSTRIAL WAY           ,STE 19A                  ,LONGVIEW                ,WA,COWLITZ,986321033,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170213,3062254754,0,0
MANASTASH GARDENS                            ,413123,6.03356E+15,540 RONLEE LN NW STE B        ,                         ,OLYMPIA                 ,WA,THURSTON,985029265,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170518,3609709590,0,0
MANNA PRODUCTION                             ,412678,6.0333E+15,5579 BIG SPRINGS RANCH RD     ,                         ,WENATCHEE               ,WA,CHELAN,988018928,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20160818,5098606460,0,0
MARI-JUANA                                   ,412548,6.03346E+15,19400 NE 280TH ST             ,                         ,BATTLE GROUND           ,WA,CLARK,986048209,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170228,4253286537,0,0
MARICAL VIEW RANCH                           ,414048,6.03355E+15,78 DAY RD                     ,                         ,WATERVILLE              ,WA,DOUGLAS,988580000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131219,4254078128,0,0
MARIGOLD                                     ,412559,6.03003E+15,1606 HALVERSTICK RD  STE A    ,SUITE A                  ,LYNDEN                  ,WA,WHATCOM,982649526,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170616,3609270476,0,0
MARIJUANA AND MORE                           ,412022,6.0128E+15,6822 SHANNON WAY              ,                         ,TUMTUM                  ,WA,STEVENS,990340000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170712,5099955040,0,0
MARIJUANA FARM                               ,413196,6.03355E+15,20301 W COULEE HITE RD SITE A ,                         ,SPOKANE                 ,WA,SPOKANE,992248917,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161220,5099539763,0,0
MARPROD                                      ,416921,6.03356E+15,15406 SE LAKE MONEYSMITH RD   ,STE A                    ,AUBURN                  ,WA,KING,980925286,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170427,8433245119,0,0
MARPROD                                      ,417099,6.03356E+15,1199 W CUNNINGHAM RD          ,PARCEL 14                ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161213,8433245119,0,0
MARPROD                                      ,417100,6.03356E+15,1199 W CUNNINGHAM RD 17G      ,STE 17-G                 ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170419,8433245119,0,0
MARPROD                                      ,424786,6.03356E+15,362 MICHEL LANE               ,                         ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170419,8433245119,0,0
MARY JANE                                    ,416459,6.03359E+15,49 BAILEY LOOP RD             ,                         ,GOLDENDALE              ,WA,KLICKITAT,986200000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161205,5094698226,0,0
MARY JANECO                                  ,416738,6.03358E+15,13533 ODELL RD NE STE B       ,                         ,DUVALL                  ,WA,KING,980197323,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161130,6199770571,0,0
