ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
120,"Grand Poobah --- Cascadia Gardens - Grand Poobah in 1g, 2g, 3.5g.

(Required Warning: This product has intoxicating effects and may be habit forming. Marijuana can impair concentration, coordination, and judgment. Do not operate a vehicle on machinery if impaired. Not lawful outside of WA. KEEP OUT OF REACH OF CHILDREN)",0,0,0,0,0,0,0,0
3722,"Grandaddy Purple - 18% --- Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin. Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation.  ",1,1,1,1,0,1,1,0
14531,"Grandaddy Purple - CBD 7% THC 8% --- Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.

Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. ",1,1,1,1,0,1,1,0
2893,"Grandaddy Purple - Dama --- Vendor: Dama
Also available in 2g for $30 and 4g bags!",0,0,0,0,0,0,0,0
7433,Grandaddy Purple - Green Acres Pharms ---  Indica dominant testing at 24.9%. ,1,0,0,0,0,0,0,1
1773,"Grandaddy Purple BHO 1g 82.93% THC by White Star ---  A heavy Indica blending of Big Bud and Purple Urkle. Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. ",1,0,1,0,0,0,1,0
4955,Granddaddy Purple (25.62%) ---  <strong>Raven Grass |</strong>25.62% Total Cannabinoids | 3.19% Total Terpenes | ,1,0,0,0,0,1,0,0
244,Granddaddy Purple - North Coast Growers --- A 21.0% THC Indica from North Coast Growers,1,0,0,0,0,0,0,1
168,"Granddaddy Purple --- 

Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.",0,1,0,1,0,1,0,0
958,"Granddaddy Purple --- Cascadia Gardens Granddaddy Purple available in 1gram. 
Granddaddy Purple is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.

Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.  (Required Warning: This product has intoxicating effects and may be habit forming. Marijuana can impair concentration, coordination, and judgment. Do not operate a vehicle on machinery if impaired. Not lawful outside of WA. KEEP OUT OF REACH OF CHILDREN)
 
 ",0,1,1,1,1,1,1,0
5413,"Granddaddy Purple --- Phat Panda 
Total THC: 17.70%
Total Cannabinoids: 20.10%",1,0,0,0,0,0,0,1
4101,"Granddaddy Purple --- Produced by Om Shiv 63.95% 
Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.",1,1,0,1,0,1,0,0
3724,"Granddaddy Purple 17.1% THC --- Chronic Situation- 75% Indica 25% Sativa.
Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects",1,0,1,0,0,0,1,0
388,"Granddaddy Purple 1g Wax --- 77.2% THC 0.0% CBD ""Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.  Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.""
https://www.leafly.com/indica/granddaddy-purple",1,1,1,1,1,1,1,0
5557,Granddaddy Purple Shake --- By: Blacksmith Farms,0,0,0,0,0,0,0,0
6712,Granddaddy Purple Wax by Dab Dudes --- 68.7%-74.7% THC 0%-2.4% CBD,1,0,0,0,0,0,0,1
4181,Granddaddy Purple by Boggy Boon --- 19.7%-23.7% THC 0.0% CBD 1g flower poly bag,1,0,0,0,0,0,0,1
141,Granddaddy Purple by Boggy Boon --- 28.6% THC 0.0% CBD SHF GDP 7g,1,0,0,0,0,0,0,0
7420,Granddaddy Purple by Dose Oil --- 48.7% THC 0.1% CBD ,1,0,0,0,0,0,0,1
440,"Granddaddy Purple by Earth Rising Farm --- 16.9% THC 1.2% CBD 

Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.

Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.",1,1,1,1,1,1,1,0
5020,"Granddaddy Purple by Eleven Windows --- 21.9% THC 0.2% CBD Indica.  Purple Urkle and Big Bud. A  grape and berry aroma. Its potent psychoactive effects are  detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot. This  heavy indica , Treats pain, stress, insomnia, appetite loss, and muscle spasms. ",1,1,1,0,1,1,1,0
4557,"Granddaddy Purple by Green Acre Pharms --- 17.7% THC 0.4% CBD Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.

Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.
https://www.leafly.com/indica/granddaddy-purple",1,1,1,1,1,1,1,0
1875,"Granddaddy Purple by Green Acre Pharms --- 23.1% THC 0.0% CBD SMRB 	Granddaddy Purple 7g",1,0,0,0,0,0,0,1
4834,Granddaddy Purple by Green Acres --- 15.4% THC 0.4% CBD THC 16.8   CBD  0.0,1,0,0,0,0,0,0,1
7,"Granddaddy Purple by Green Acres Pharms --- 16.8% THC 0.0% CBD Introduced in 2003 by Ken Estes, Granddaddy Purple (or GDP) is a famous indica cross between Purple Urkle and Big Bud. This California staple inherits a complex grape and berry aroma from its Purple Urkle parent, while Big Bud passes on its oversized, compact bud structure. GDP flowers bloom in shades of deep purple, a contrastive backdrop for its snow-like dusting of white crystal resin.

Its potent psychoactive effects are clearly detectable in both mind and body, delivering a fusion of cerebral euphoria and physical relaxation. While your thoughts may float in a dreamy buzz, your body is more likely to find itself fixed in one spot for the duration of GDPs effects. Like most heavy indica varieties, Granddaddy Purple is typically pulled off the shelf to treat pain, stress, insomnia, appetite loss, and muscle spasms. GDP blesses growers with massive commercial yields which are ready for harvest following a 60 day flowering time indoors.
https://www.leafly.com/indica/granddaddy-purple",1,1,1,1,1,1,1,0
6846,Grape Ape (Millenium) --- THC = 79.55% + CBD 1.06%,1,0,0,0,0,0,0,1
65,"Grape Ape - 21% --- Grape Ape, propagated by Apothecary Genetics and Barney's Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation that can help soothe pain, stress, and anxiety.",1,1,0,0,1,1,1,0
1973,"Grape Ape - 22% --- Grape Ape, propagated by Apothecary Genetics and Barneys Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell",1,1,0,0,0,1,0,0
2489,"Grape Ape - Artizen ---  Grape Ape, propagated by Apothecary Genetics and Barneys Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation that can help soothe pain, stress, and anxiety. Its dense, compact buds are wreathed in deep purple leaves which darken as this indica reaches full maturation following its 7 to 8 week flowering time. ",0,1,0,1,1,1,1,0
1393,Grape Ape - Artizen Cannabis Company --- A 20.1% THC Hybrid from Artizen Cannabis Company,1,0,0,0,0,0,0,1
6955,Grape Ape ---  19.01% Total - Triplecrown - Indica ,1,0,0,0,0,0,0,1
6601,Grape Ape ---  Testing at 65% ,1,0,0,0,0,0,0,1
7694,Grape Ape --- 28% Total - Artizen - Indica,1,0,0,0,0,0,0,1
5709,Grape Ape --- 82.7% THC 1.8% CBD,1,0,0,0,0,0,0,1
6509,Grape Ape --- By Mad Mark,0,0,0,0,0,0,0,0
3289,"Grape Ape --- Orange State Cannabis 
The Pungent grape and berry aromas of this bud will give you a calming not overly sedating buzz.
Total THC: 22.10%
Total CBD: .25%",1,0,1,0,0,1,1,0
5047,"Grape Ape --- Stemming from legendary California genetics, the Grape Ape strain is a heavily indica-dominant hybrid (90% indica, 10% sativa). The strain is often celebrated for its purple hue and its effectiveness in treating chronic pain and insomnia. Consisting of mainly Afghani genetics, selectively bred for its incredible purple color and grape flavor.",0,1,0,1,1,1,1,0
2603,"Grape Ape --- This pure indica is a classic cross of Mendocino Purps, Skunk #1, and Afghani. Taking a deep breath of Grape Ape is a surefire way to relax, while enjoying the lingering taste of grape and pungent smell of skunk. Because of its relaxing nature and in the right context, its a great way to fall asleep, if thats your Zen. Be sure to admire the purple coloration of the buds.
Genetics: Mendocino Purps, Skunk #1, Afghani
Effects: Relaxing
Aroma and Palate: Grape",0,1,0,1,0,1,1,0
5986,Grape Ape --- Vulcan Mountain Farm,0,0,0,0,0,0,0,0
3757,"Grape Ape 1g Wax Applicator --- 74.7% THC 0.0% CBD Grape Ape, propagated by Apothecary Genetics and Barneys Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation that can help soothe pain, stress, and anxiety. Its dense, compact buds are wreathed in deep purple leaves which darken as this indica reaches full maturation following its 7 to 8 week flowering time.",1,1,0,1,1,1,1,0
2739,Grape Ape Cartridge 69%THC --- This strain is available in a 1g($67.00) pre filled oil tanker. Provided by Nectar. 69%THC *PRICE LISTED AFTER TAX*,1,0,0,0,0,0,0,1
1146,"Grape Ape Popcorn Special 25.118% by Artizen ---  Grape Ape, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation. ",1,1,0,0,0,1,1,0
3622,"Grape Ape Shatter - 65% --- Grape Ape, propagated by Apothecary Genetics and Barneys Farm, is a mostly indica strain that crosses Mendocino Purps, Skunk, and Afghani. Named for its distinct grape-like smell, this indica is known for providing carefree relaxation.",1,1,0,0,0,1,1,0
6328,Grape Ape Wax --- Dab Dudes - Indica - 80.6% THC,1,0,0,0,0,0,0,1
3028,Grape Ape by Artizen ---  16.0% THC 0.0% CBD A soothing mind and body high that provides the feeling of carefree relaxation. ,1,0,1,0,0,0,1,0
5464,Grape Ape by Artizen --- 18.4%-22.4% THC 0%-0.8% CBD,1,0,0,0,0,0,0,1
6116,Grape Ape by Artizen --- 19.8%-23.8% THC 0%-0.8% CBD,1,0,0,0,0,0,0,1
1658,Grape Ape by Artizen --- 21.2% THC 0.1% CBD mendocino purps x skunk x afghani,1,1,0,0,0,0,0,0
3972,"Grape Ape by Artizen --- 27.9% THC 0.1% CBD ""With a strong grape flavor from Mendocino Purps, the calming body high of Afghani, and the pungent scent of Skunk #1, Grape Ape is ready when you need to unwind."" - artizencannabis.com",1,0,1,0,0,1,1,0
5628,Grape Ape by Cascade Gnome --- 14.8%-18.8% THC 0%-0.6% CBD,1,0,0,0,0,0,0,1
606,"Grape Ape by Okanogan Gold --- 21.8%-25.8% THC 0.1% CBD Named for its distinct grape-like smell, this indica is known for providing carefree relaxation.",1,0,0,0,0,1,1,0
2443,"Grape Ape by Okanogan Gold --- 23.8% THC, 0.09% CBD; 25.64% total cannabinoids",1,0,0,0,0,0,0,1
3897,"Grape Ape by Panacea ---  27.7% THC 0.1% CBD Mendocino Purps x Skunk x Afghani, Indica ",1,1,0,0,0,0,0,0
1039,"Grape Crush --- CBD: 8.77
Grape Crush is an indica-heavy hybrid strain with just enough sativa to keep the high energizing and smooth. This plant was bred by DJ Short to be an outdoor grower, but with the right TLC, Grape Crush delivers indoors as well. The strain comes from Blueberry parents and inherited their purple to blue coloring and their namesake berry flavor. Grape Crush plants flower in 8-9 weeks, and the buds are intended to produce a slow-moving high that relaxes the body and inspires the mind.",1,1,1,0,0,0,1,0
1640,"Grape Diesel - Gold Leaf --- Sativa dominant strain. The high will give you an immediate headstone. The buzz is clear, but it will not numb your senses completely. You will still find it easier to focus and concentrate on tasks.",0,0,1,0,0,0,1,0
2205,"Grape Escape - 17% --- Sativa hybrid produces a sweet tasting, energizing and alert high.
Grape Stomper x OG Grape Krypt.",1,1,1,0,0,1,1,0
3308,Grape God (Dab Dudes) ---  | Total THC: 81.16% | CBD: 0.31% | ,1,0,0,0,0,0,0,1
2724,Grape God --- 21.1% THC | 0.1% CBD | from Mt. Baker Gardens,1,0,0,0,0,0,0,1
12729,Grape God 3.5g - Lopez And Orr --- 15.3% THC 0.1% CBD,1,0,0,0,0,0,0,1
7423,"Grape God Crystalline Extract --- from GAGA, 93% THC",1,0,0,0,0,0,0,1
1275,Grape Island Skunk Wax by Millennium Extracts - 1g --- 74.1% THC 0.9% CBD ,1,0,0,0,0,0,0,1
5247,Grape Krush 1g 5549 --- 35.3%-39.3% THC 29.1%-33.1% CBD,1,0,0,0,0,0,0,1
3529,"Grape Soda Flavored Critical Mass 1g Cartridge 77% by Optimum ---  Critical Mass is the Indica you reach for when you want to have that happy, relaxed experience and now that it comes in that sweet fizzy grape soda flavor you may be reaching a bit more often! 77% ",1,0,0,0,0,1,1,0
5951,Grape Soda Sativa - 1g --- 80.1% THC 2.3% CBD,1,0,0,0,0,0,0,1
3979,Grape Soda Vape --- Jack Herer - 82.78% Total or Northern Lights - 82.36% Total - Optimum - Sativa or Indica,1,0,0,0,0,0,0,1
3475,"Grape Stomper --- Calyx
1G, 2G
Total THC=23.87%
This Intense indica will melt you into your couch and allow complete relaxation. Unbroken buds of Grape Stomper has a mildly sweet and fruity scent.  Once Grape Stomper cannabis nugs are ground, broken or cut into fine grained greenery, a much stronger sweet and fruity-citrus aroma is realized.",1,0,1,0,0,1,0,0
4725,"Grape Stomper --- Calyx
1G, 2G, 7G, 28G
Total THC=23.87%
This Intense indica will melt you into your couch and allow complete relaxation. Unbroken buds of Grape Stomper has a mildly sweet and fruity scent.  Once Grape Stomper cannabis nugs are ground, broken or cut into fine grained greenery, a much stronger sweet and fruity-citrus aroma is realized.",1,0,0,1,0,1,1,0
4094,"Grape Stomper OG Oil Cartridge 66.4% THC --- Also called ""Sour Grapes,"" Grape Stomper is a craft hybridstrain created by Gage Green Seeds. A complex cross between breeder JojoRizos Purple Elephant and breeder Elite Seeds Chemdawg Sour Diesel, Grape Stomper has quite the pedigree. Slightly sativa-dominant, the effects of this strain are felt most in the head. In true hybrid form, however, a pleasant tingly-body sensation usually appears after a few minutes. This is a sociable strain that's for consumers who would like pain relief while out and about. As the name suggests, Grape Stomper also features a strong, fruity aroma similar to grape candy. Available in 1 full gram for $80 out the door!",1,1,0,0,1,1,1,0
4135,Grape Treat by 'oh' McDonald Farms --- 24.8%-28.8% THC 0.0% CBD Enjoy a relaxing evening with the hoppy flavored indica hybrid.,1,0,0,0,0,1,1,0
1732,"Grape Vape Cart - Honey Trees --- **Full or a half Gram in a pre loaded vape cartridge** The Honey Tree Extracts line stems from the same quality and attention to detail with material sourcing and extraction process, as our premium Bodhi High Line. Honey Tree was developed as the answer to the public demand for premium product and experience, at an economy price.",0,0,0,0,0,1,0,0
12481,Grape Wreck Cartridge 1g - Have A Heart --- 83.0% THC 0.3% CBD,1,0,0,0,0,0,0,1
2557,"Grape diesel - Gold Leaf Gardens --- Grape diesel - Gold Leaf Gardens
sativa dominant hybrid
19.34%",1,0,0,0,0,0,0,1
1970,"Grapefruit - Trail Blazin' --- Our signature strain!  Blazin' Grapefruit is a sweet, citrus-smelling sativa that leaves one feeling smiley and energetic. Great for a wake and bake! Put a pep in your step while you hike, garden, clean the house, or take a load off. - Trailblazin",0,0,0,0,0,1,1,0
7066,Grapefruit --- 24.53% Total - Mt Baker - Sativa,1,0,0,0,0,0,0,1
14406,"Grapefruit --- A potent sativa that will give you lots of energy. Smiley, Citrusy, Energetic.",0,0,0,0,0,1,1,0
5224,Grapefruit --- Tested at 54%,1,0,0,0,0,0,0,1
5137,Grapefruit Blaze Sativa 1g Vape Cart --- 55.1% THC 0.7% CBD,1,0,0,0,0,0,0,1
2749,Grapefruit Diesel by Emerald Twist --- 16.0%-22.0% THC 0%-1.1% CBD  Light heady buzz that slowly builds into an euphoric body high.,1,0,1,0,0,0,0,0
4970,Grapefruit Haze Vape ---  67.4% Total and 1.9% CBD - Regulator Extracts - Sativa ,1,0,0,0,0,0,0,1
3975,Grapefruit Shake by Mother Nature's Own --- 18.7%-22.7% THC 0.0% CBD This delicious strain has a citrus smell and a happy energetic high that brings lots of smiles.,1,0,1,0,0,1,1,0
6260,Grapefruit by Mt Baker Homegrown --- 29.6% THC 0.5% CBD ,1,0,0,0,0,0,0,1
1553,"Gravity Thieves - DD-214 Oil (1g) --- 71.4% THC 0.0% CBD Bred by Veterans, this cross of Tahoe OG x Gelato is relaxing with heavy euphoria.",1,1,1,0,0,0,0,0
7589,Grease Monkey - 23.4% --- Green Haven - Indica-Hybrid,1,0,0,0,0,0,0,1
2308,Great White Shark - Str8fire Farms --- Great White Shark - Str8fire Farms,0,0,0,0,0,0,0,0
5996,Great White Shark --- Tested at 83% (S),1,0,0,0,0,0,0,1
3283,"Great White Shark Trim/Shake --- Tested at 12% 
THIS IS A TRIM/SHAKE PRODUCT ",1,0,0,0,0,0,0,1
1679,"Great White Shark by Fruit of the Root --- 7.8%-11.8% THC 0%-2.4% CBD Great White Shark, also known more commonly as ""Peacemaker"" or ""White Shark"" among the cannabis community, is a sativa dominant strain that is an extremely potent cross between the hugely popular Super Skunk x Brazilian x South Indian strains.  This dank bud boasts a moderate THC level that ranges from 12-15% and was the 1997 winner of the High Times' Cannabis Cup for Best Hybrid. Users describe the Great White Shark high as having an almost immediate onset of an intense cerebral head high that leaves you feeling easily distracted and cloudy. This spaciness is accompanied by a slowly building warming buzz that spreads evenly throughout your mind and body, leaving you feeling completely relaxed and pain-free. Upon the come down, you'll be eased into a deep and peaceful sleep. Due to these potent effects, Great White Shark may be ideal for treating chronic pain, muscle spasms, and anxiety or stress. This bud has an aroma and taste of sweet tobacco with a pungently harsh aftertaste upon exhale. 
Genetics:  Skunk x Brazilian x South Indian
90/10 ~ S/I",1,1,1,0,1,1,1,0
4516,Great White Shark by Sungrown --- 20.3% THC 0.0% CBD 7 Grams Shake and Bake,1,0,0,0,0,0,0,1
4104,Green America - .5g CBD Elicit Vape Cartridges [Co2] --- *Strains and availability may vary: AC/DC [.5g] (Sativa) --- Herbie [.75g] (Hybrid).,0,0,0,0,0,0,0,0
2684,Green America - Spearmint Vape Cartridge [Co2] --- Spearmint is a Co2 vape cartridge with .5g of oil inside. Great for on the go use!,0,0,0,0,0,0,0,0
315,"Green Apple 1g Clear Distillate Applicator --- 90.5% THC 0.5% CBD 

Blue Dream, a sativa-dominant hybrid originating in California, has achieved legendary status among West Coast strains. Crossing a Blueberry indica with the sativa Haze, Blue Dream balances full-body relaxation with gentle cerebral invigoration. Novice and veteran consumers alike enjoy the level effects of Blue Dream, which ease you gently into a calm euphoria. Some Blue Dream phenotypes express a more indica-like look and feel, but the sativa-leaning variety remains most prevalent.

With a sweet berry aroma redolent of its Blueberry parent, Blue Dream delivers swift symptom relief without heavy sedative effects. This makes Blue Dream a popular daytime medicine for patients treating pain, depression, nausea, and other ailments requiring a high THC strain.",1,1,1,0,1,1,1,0
13385,"Green Brothers Farms: Clear Oil --- This full spectrum oil comes in both half and full gram syringes
THC: 84.2%, CBG-A: 1.4%, CBG: 4.6%, CBN: 1.8% Total Cannabinoids: 96.1%",1,0,0,0,0,0,0,0
2601,"Green Brothers Farms: Clear Oil --- This full spectrum oil comes in both half and full gram syringes
THC: 90.78%, THC-A 1.38%, THCV: 2.01%, CBD: 2.70% CBC: 0.65%, CBN: 0.91% Total Cannabinoids: 98.94%",1,0,0,0,0,0,0,1
1410,"Green Brothers Farms: Lemon Lime Vape Refill --- THC 77.5%, CBN 2.3%, CBC 2.9%, CBD .3%, CBG 3.8%, THCV .5%
Total Cannabinoids 87.3%
Lemon Lime Flavor",1,0,0,0,0,1,0,0
5868,Green Brothers Farms: Trainwreck ---  Trainwreck sativa THC: 26.44% ,1,0,0,0,0,0,0,1
435,Green Crack (21.5% THC) by Double Delicious --- Sativa // Available in 2g for $26 and 7g for $92 // Grown by Double Delicious,1,0,0,0,0,0,0,1
4191,"Green Crack (22.28%) --- Suspended Brands |
Strain: Sativa |
Potency: total thc: 22.28% |
| only in 3.5 gram |",1,0,0,0,0,0,0,1
5540,Green Crack (Doctor &amp; Crook) --- |TOTAL: 16.4%| CBD: 0.10%|,1,0,0,0,0,0,0,1
4654,Green Crack (Doctor and Crook) --- | Total THC: 25.40% | CBD: 0% |,1,0,0,0,0,0,0,1
14931,"Green Crack (Evergrow NW) --- Dont let the name fool you: this is pure cannabis. Few strains compare to Green Cracks sharp energy and focus as it induces an invigorating mental buzz that keeps you going throughout the day. With a tangy, fruity flavor redolent of mango, Green Crack is the perfect daytime medication for patients treating fatigue, stress, and depression.

Green Crack has branched into two genetic lineages, the most common of which is its sativa line descended from Skunk #1. The 75% indica variety of Green Crack is said to have come from an Afghani strain, and is marked by a tighter bud structure. Because its name perpetuates a negative image of cannabis, some people have taken to calling this strain Cush (with a C) or Green Cush instead.",0,1,1,1,1,1,1,0
12692,"Green Crack (Kai Dro) --- Dont let the name fool you: this is pure cannabis. Few strains compare to Green Cracks sharp energy and focus as it induces an invigorating mental buzz that keeps you going throughout the day. With a tangy, fruity flavor redolent of mango, Green Crack is the perfect daytime medication for patients treating fatigue, stress, and depression.

Green Crack has branched into two genetic lineages, the most common of which is its sativa line descended from Skunk #1. The 75% indica variety of Green Crack is said to have come from an Afghani strain, and is marked by a tighter bud structure. Because its name perpetuates a negative image of cannabis, some people have taken to calling this strain Cush (with a C) or Green Cush instead.",0,1,1,1,1,1,1,0
7399,Green Crack (Panacea) --- THC: 26.2% | CBD: 0.2%,1,0,0,0,0,0,0,1
6703,Green Crack (Shake) ---  Emerald Evolution Total THC: 21% ,1,0,0,0,0,0,0,1
1573,Green Crack (Sweet As!) --- | Total THC: 27.09% | CBD: 0% |,1,0,0,0,0,0,0,1
3402,"Green Crack - 17% --- The high is decidedly cerebral, with a big mood boost and a jolt of energy. ",1,1,0,0,0,0,1,0
97,"Green Crack - Cascadia Gardens ---  Dont let the name fool you: this is pure cannabis. Few strains compare to Green Cracks sharp energy and focus as it induces an invigorating mental buzz that keeps you going throughout the day. With a tangy, fruity flavor redolent of mango, Green Crack is the perfect daytime medication for patients treating fatigue, stress, and depression. Green Crack has branched into two genetic lineages, the most common of which is its sativa line descended from Skunk #1. The 75% indica variety of Green Crack is said to have come from an Afghani strain, and is marked by a tighter bud structure. Because its name perpetuates a negative image of cannabis, some people have taken to calling this strain Cush (with a C) or Green Cush instead. ",0,1,1,0,1,1,1,0
2969,Green Crack - North Coast Growers --- A 25.2% THC Sativa from North Coast Growers,1,0,0,0,0,0,0,1
2116,"Green Crack - Om Shiv --- Wax Sativa concentrate, testing at 77.57% total THC.",1,0,0,0,0,0,0,1
6814,Green Crack ---  Panacea 26.47%THC,1,0,0,0,0,0,0,1
714,Green Crack --- 25.56% Total and 1% CBD - Simply Stoned - Sativa,1,0,0,0,0,0,0,1
6285,Green Crack --- 82.1% THC 0.5% CBD,1,0,0,0,0,0,0,1
5926,"Green Crack --- Also available from Clandestine Gardens, $14/g or $45/3.5g",1,0,0,0,0,0,0,1
6161,Green Crack --- Fire Line,0,0,0,0,0,0,0,0
3100,Green Crack --- Produced by Om Shiv. A sweet and fruity phenotype of Skunk #1 known for its invigorating mental qualities.,0,1,0,0,0,1,1,0
13372,"Green Crack --- This has been a favorite of our guests and our budtenders since day 1. Island grown ganja buds! Most lots of this strain have been testing from 17-19% THC with some higher than 20%. Mango yogurt, very intense fruit punch flavor. Lighter, airy head high that has been very  energetic for most. Great daytime high. 

Very well manicured buds from a veteran grower in Friday Harbor. Greenhouse grown gives the best of both worlds - controlled environment &amp; sun rays! San Juan Sun Grown is the first farm in Washington to be Certified Kind- the organic/sustainable certification for cannabis.",1,1,1,0,0,1,1,0
3279,"Green Crack --- also available from Clandestine Gardens for $49/3.5g, $95/7g. 

Also avail from Natural Mystic for $10/1g, $32/3.5g, $55/7g",0,0,0,0,0,0,0,0
12850,Green Crack 3.5g - Mary Jane Cannabis --- 21.7% THC 0.0% CBD,1,0,0,0,0,0,0,1
3152,Green Crack Co2 Wax - Low Temp Suggested --- 96.5% Total and 5.9% Total CBD - Perecan - Sativa,1,0,0,0,0,0,0,1
2216,Green Crack EZ CO2 Vape - NWCS --- This clear headed and energetic sativa will leave you feeling buzzed and bright. It is testing at 68.5%,1,0,1,0,0,0,1,0
12766,Green Crack Heady Smalls 3.5g (Og Farms) --- 20.8% THC 0.0% CBD,1,0,0,0,0,0,0,1
5228,Green Crack Kief by Rochester Farms --- 78.0% THC 1.5% CBD ,1,0,0,0,0,0,0,1
6372,Green Crack Oil by Bodhi High --- 46.8% THC 0.6% CBD,1,0,0,0,0,0,0,1
1226,Green Crack PHO Goo Wax --- 79.38% Total and 0.7% Total CBD - Om Shiv - Sativa Hybrid,1,0,0,0,0,0,0,1
